Date,East,West
2016-10-08,0.124,0.10933333333333334
2016-10-09,0.17666666666666667,0.18233333333333332
2016-10-10,0.536,0.6633333333333333
2016-10-11,0.5986666666666667,0.7343333333333333
2016-10-12,0.5673333333333334,0.726
2016-10-13,0.225,0.2673333333333333
2016-10-14,0.15233333333333332,0.16166666666666665
2016-10-15,0.047,0.050333333333333334
2016-10-16,0.085,0.078
2016-10-17,0.41333333333333333,0.5193333333333333
2016-10-18,0.462,0.5343333333333333
2016-10-19,0.527,0.635
2016-10-20,0.30433333333333334,0.36566666666666664
2016-10-21,0.41433333333333333,0.5053333333333333
2016-10-22,0.253,0.25033333333333335
2016-10-23,0.18166666666666667,0.188
2016-10-24,0.44766666666666666,0.551
2016-10-25,0.5083333333333333,0.6183333333333333
2016-10-26,0.2806666666666667,0.36433333333333334
2016-10-27,0.4216666666666667,0.5173333333333333
2016-10-28,0.5,0.5673333333333334
2016-10-29,0.127,0.13566666666666666
2016-10-30,0.139,0.14733333333333334
2016-10-31,0.314,0.4186666666666667
2016-11-01,0.37133333333333335,0.462
2016-11-02,0.35433333333333333,0.4633333333333333
2016-11-03,0.5233333333333333,0.6883333333333334
2016-11-04,0.5136666666666667,0.5923333333333334
2016-11-05,0.08166666666666667,0.06466666666666666
2016-11-06,0.255,0.248
2016-11-07,0.4666666666666667,0.6143333333333333
2016-11-08,0.5976666666666667,0.718
2016-11-09,0.41133333333333333,0.516
2016-11-10,0.522,0.638
2016-11-11,0.363,0.473
2016-11-12,0.14366666666666666,0.15
2016-11-13,0.10033333333333333,0.10166666666666667
2016-11-14,0.439,0.589
2016-11-15,0.36133333333333334,0.46366666666666667
2016-11-16,0.41833333333333333,0.5583333333333333
2016-11-17,0.44166666666666665,0.5773333333333334
2016-11-18,0.3953333333333333,0.511
2016-11-19,0.13433333333333333,0.14533333333333334
2016-11-20,0.09166666666666666,0.08966666666666667
2016-11-21,0.43433333333333335,0.551
2016-11-22,0.31133333333333335,0.40066666666666667
2016-11-23,0.26,0.338
2016-11-24,0.023,0.03666666666666667
2016-11-25,0.15033333333333335,0.172
2016-11-26,0.06733333333333333,0.07533333333333334
2016-11-27,0.08466666666666667,0.07866666666666666
2016-11-28,0.4073333333333333,0.5196666666666667
2016-11-29,0.452,0.5566666666666666
2016-11-30,0.3586666666666667,0.43833333333333335
2016-12-01,0.418,0.5173333333333333
2016-12-02,0.25866666666666666,0.31866666666666665
2016-12-03,0.151,0.13133333333333333
2016-12-04,0.162,0.14333333333333334
2016-12-05,0.22,0.2843333333333333
2016-12-06,0.2826666666666667,0.37466666666666665
2016-12-07,0.283,0.3636666666666667
2016-12-08,0.23966666666666667,0.295
2016-12-09,0.07033333333333333,0.11833333333333333
2016-12-10,0.069,0.07133333333333333
2016-12-11,0.07633333333333334,0.07566666666666666
2016-12-12,0.2853333333333333,0.384
2016-12-13,0.33166666666666667,0.42633333333333334
2016-12-14,0.283,0.38533333333333336
2016-12-15,0.2703333333333333,0.3546666666666667
2016-12-16,0.21,0.2926666666666667
2016-12-17,0.07866666666666666,0.094
2016-12-18,0.077,0.075
2016-12-19,0.204,0.27166666666666667
2016-12-20,0.261,0.349
2016-12-21,0.2956666666666667,0.37033333333333335
2016-12-22,0.20866666666666667,0.26066666666666666
2016-12-23,0.08433333333333333,0.10066666666666667
2016-12-24,0.06733333333333333,0.061
2016-12-25,0.045,0.041666666666666664
2016-12-26,0.067,0.06066666666666667
2016-12-27,0.16566666666666666,0.20266666666666666
2016-12-28,0.21466666666666667,0.276
2016-12-29,0.17033333333333334,0.20766666666666667
2016-12-30,0.16533333333333333,0.19833333333333333
2016-12-31,0.07933333333333334,0.078
2017-01-01,0.054,0.05466666666666667
2017-01-02,0.10466666666666667,0.103
2017-01-03,0.25266666666666665,0.326
2017-01-04,0.269,0.33366666666666667
2017-01-05,0.2623333333333333,0.33
2017-01-06,0.24233333333333335,0.307
2017-01-07,0.09266666666666666,0.08666666666666667
2017-01-08,0.04466666666666667,0.04466666666666667
2017-01-09,0.293,0.37833333333333335
2017-01-10,0.268,0.33866666666666667
2017-01-11,0.2793333333333333,0.345
2017-01-12,0.28,0.33266666666666667
2017-01-13,0.25066666666666665,0.31733333333333336
2017-01-14,0.134,0.10966666666666666
2017-01-15,0.142,0.129
2017-01-16,0.21433333333333332,0.2663333333333333
2017-01-17,0.25133333333333335,0.3303333333333333
2017-01-18,0.20766666666666667,0.261
2017-01-19,0.2826666666666667,0.36566666666666664
2017-01-20,0.32033333333333336,0.4196666666666667
2017-01-21,0.20233333333333334,0.252
2017-01-22,0.073,0.07133333333333333
2017-01-23,0.3873333333333333,0.491
2017-01-24,0.386,0.472
2017-01-25,0.35533333333333333,0.42533333333333334
2017-01-26,0.37133333333333335,0.468
2017-01-27,0.344,0.4503333333333333
2017-01-28,0.21366666666666667,0.19133333333333333
2017-01-29,0.126,0.14533333333333334
2017-01-30,0.376,0.5056666666666667
2017-01-31,0.382,0.48733333333333334
2017-02-01,0.359,0.443
2017-02-02,0.352,0.43266666666666664
2017-02-03,0.155,0.21866666666666668
2017-02-04,0.066,0.051666666666666666
2017-02-05,0.053,0.044333333333333336
2017-02-06,0.04766666666666667,0.075
2017-02-07,0.199,0.26866666666666666
2017-02-08,0.20533333333333334,0.2733333333333333
2017-02-09,0.18333333333333332,0.232
2017-02-10,0.24533333333333332,0.32366666666666666
2017-02-11,0.16733333333333333,0.17366666666666666
2017-02-12,0.20933333333333334,0.201
2017-02-13,0.44,0.569
2017-02-14,0.421,0.547
2017-02-15,0.21533333333333332,0.305
2017-02-16,0.33766666666666667,0.43166666666666664
2017-02-17,0.3923333333333333,0.4806666666666667
2017-02-18,0.08933333333333333,0.097
2017-02-19,0.08966666666666667,0.09833333333333333
2017-02-20,0.13366666666666666,0.18933333333333333
2017-02-21,0.2723333333333333,0.37333333333333335
2017-02-22,0.314,0.41133333333333333
2017-02-23,0.29033333333333333,0.41533333333333333
2017-02-24,0.2773333333333333,0.3426666666666667
2017-02-25,0.159,0.168
2017-02-26,0.08133333333333333,0.07666666666666666
2017-02-27,0.14833333333333334,0.20066666666666666
2017-02-28,0.2816666666666667,0.371
2017-03-01,0.343,0.44366666666666665
2017-03-02,0.30933333333333335,0.42333333333333334
2017-03-03,0.21733333333333332,0.30366666666666664
2017-03-04,0.18533333333333332,0.18966666666666668
2017-03-05,0.10633333333333334,0.11866666666666667
2017-03-06,0.3333333333333333,0.4483333333333333
2017-03-07,0.241,0.33466666666666667
2017-03-08,0.31833333333333336,0.411
2017-03-09,0.23533333333333334,0.3473333333333333
2017-03-10,0.284,0.373
2017-03-11,0.07933333333333334,0.07866666666666666
2017-03-12,0.13666666666666666,0.10866666666666666
2017-03-13,0.25033333333333335,0.36766666666666664
2017-03-14,0.268,0.38366666666666666
2017-03-15,0.262,0.345
2017-03-16,0.41433333333333333,0.5283333333333333
2017-03-17,0.2613333333333333,0.33866666666666667
2017-03-18,0.095,0.104
2017-03-19,0.3343333333333333,0.2946666666666667
2017-03-20,0.37933333333333336,0.5266666666666666
2017-03-21,0.303,0.418
2017-03-22,0.38433333333333336,0.498
2017-03-23,0.4026666666666667,0.5483333333333333
2017-03-24,0.22333333333333333,0.305
2017-03-25,0.25466666666666665,0.2763333333333333
2017-03-26,0.08366666666666667,0.07166666666666667
2017-03-27,0.374,0.49166666666666664
2017-03-28,0.325,0.4513333333333333
2017-03-29,0.30533333333333335,0.3973333333333333
2017-03-30,0.4093333333333333,0.5403333333333333
2017-03-31,0.4483333333333333,0.5473333333333333
2017-04-01,0.205,0.20733333333333334
2017-04-02,0.24333333333333335,0.247
2017-04-03,0.5016666666666667,0.6693333333333333
2017-04-04,0.46166666666666667,0.614
2017-04-05,0.26166666666666666,0.373
2017-04-06,0.353,0.435
2017-04-07,0.245,0.329
2017-04-08,0.16,0.165
2017-04-09,0.293,0.25866666666666666
2017-04-10,0.3253333333333333,0.45466666666666666
2017-04-11,0.4726666666666667,0.6396666666666667
2017-04-12,0.264,0.3423333333333333
2017-04-13,0.3496666666666667,0.47933333333333333
2017-04-14,0.32,0.44566666666666666
2017-04-15,0.30766666666666664,0.29433333333333334
2017-04-16,0.256,0.26466666666666666
2017-04-17,0.37333333333333335,0.511
2017-04-18,0.401,0.5263333333333333
2017-04-19,0.3596666666666667,0.49866666666666665
2017-04-20,0.43666666666666665,0.5916666666666667
2017-04-21,0.6223333333333333,0.7473333333333333
2017-04-22,0.167,0.17466666666666666
2017-04-23,0.10666666666666667,0.113
2017-04-24,0.44066666666666665,0.581
2017-04-25,0.48033333333333333,0.6383333333333333
2017-04-26,0.35433333333333333,0.492
2017-04-27,0.4196666666666667,0.5673333333333334
2017-04-28,0.4846666666666667,0.6203333333333333
2017-04-29,0.239,0.21366666666666667
2017-04-30,0.206,0.199
2017-05-01,0.47533333333333333,0.6456666666666667
2017-05-02,0.5413333333333333,0.6906666666666667
2017-05-03,0.6696666666666666,0.8446666666666667
2017-05-04,0.5156666666666667,0.643
2017-05-05,0.37566666666666665,0.5353333333333333
2017-05-06,0.35433333333333333,0.325
2017-05-07,0.38066666666666665,0.31866666666666665
2017-05-08,0.6216666666666667,0.8406666666666667
2017-05-09,0.751,0.9393333333333334
2017-05-10,0.7143333333333334,0.952
2017-05-11,0.39866666666666667,0.574
2017-05-12,0.4166666666666667,0.6
2017-05-13,0.223,0.22133333333333333
2017-05-14,0.17933333333333334,0.15933333333333333
2017-05-15,0.414,0.5586666666666666
2017-05-16,0.327,0.46366666666666667
2017-05-17,0.5823333333333334,0.7926666666666666
2017-05-18,0.628,0.8376666666666667
2017-05-19,0.8326666666666667,0.9646666666666667
2017-05-20,0.414,0.436
2017-05-21,0.431,0.37933333333333336
2017-05-22,0.7536666666666667,0.9893333333333333
2017-05-23,0.7763333333333333,1.0496666666666667
2017-05-24,0.6496666666666666,0.862
2017-05-25,0.712,0.9353333333333333
2017-05-26,0.6543333333333333,0.86
2017-05-27,0.38766666666666666,0.414
2017-05-28,0.4026666666666667,0.4876666666666667
2017-05-29,0.37866666666666665,0.42
2017-05-30,0.48433333333333334,0.6793333333333333
2017-05-31,0.6433333333333333,0.8543333333333333
2017-06-01,0.547,0.735
2017-06-02,0.5793333333333334,0.7673333333333333
2017-06-03,0.32266666666666666,0.30766666666666664
2017-06-04,0.3413333333333333,0.342
2017-06-05,0.654,0.8983333333333333
2017-06-06,0.7246666666666667,0.9886666666666667
2017-06-07,0.7423333333333333,0.9483333333333334
2017-06-08,0.35033333333333333,0.47633333333333333
2017-06-09,0.4673333333333333,0.655
2017-06-10,0.45966666666666667,0.4093333333333333
2017-06-11,0.3486666666666667,0.357
2017-06-12,0.561,0.7743333333333333
2017-06-13,0.466,0.6763333333333333
2017-06-14,0.614,0.8523333333333334
2017-06-15,0.3016666666666667,0.427
2017-06-16,0.5223333333333333,0.6993333333333334
2017-06-17,0.2663333333333333,0.30333333333333334
2017-06-18,0.2783333333333333,0.2793333333333333
2017-06-19,0.5776666666666667,0.8293333333333334
2017-06-20,0.572,0.7396666666666667
2017-06-21,0.6473333333333333,0.9026666666666666
2017-06-22,0.707,0.9633333333333334
2017-06-23,0.6183333333333333,0.816
2017-06-24,0.3943333333333333,0.421
2017-06-25,0.3566666666666667,0.36466666666666664
2017-06-26,0.6156666666666667,0.841
2017-06-27,0.6603333333333333,0.907
2017-06-28,0.644,0.8756666666666667
2017-06-29,0.6626666666666666,0.9183333333333333
2017-06-30,0.6046666666666667,0.8503333333333334
2017-07-01,0.347,0.37233333333333335
2017-07-02,0.38233333333333336,0.36933333333333335
2017-07-03,0.44266666666666665,0.5906666666666667
2017-07-04,0.5026666666666667,0.5303333333333333
2017-07-05,0.6293333333333333,0.879
2017-07-06,0.6876666666666666,0.9723333333333334
2017-07-07,0.6203333333333333,0.9796666666666667
2017-07-08,0.436,0.438
2017-07-09,0.36966666666666664,0.3883333333333333
2017-07-10,0.668,0.934
2017-07-11,0.686,0.9766666666666667
2017-07-12,0.739,1.011
2017-07-13,0.583,0.7396666666666667
2017-07-14,0.601,0.842
2017-07-15,0.38166666666666665,0.427
2017-07-16,0.3476666666666667,0.3626666666666667
2017-07-17,0.632,0.965
2017-07-18,0.7266666666666667,1.0193333333333334
2017-07-19,0.687,1.009
2017-07-20,0.633,0.9053333333333333
2017-07-21,0.5516666666666666,0.786
2017-07-22,0.38433333333333336,0.395
2017-07-23,0.34,0.37833333333333335
2017-07-24,0.6696666666666666,0.966
2017-07-25,0.7013333333333334,0.9966666666666667
2017-07-26,0.6923333333333334,1.0033333333333334
2017-07-27,0.554,0.7726666666666666
2017-07-28,0.5833333333333334,0.8536666666666667
2017-07-29,0.398,0.4136666666666667
2017-07-30,0.34833333333333333,0.3913333333333333
2017-07-31,0.6653333333333333,0.9753333333333334
2017-08-01,0.711,1.011
2017-08-02,0.637,0.9363333333333334
2017-08-03,0.5533333333333333,0.8123333333333334
2017-08-04,0.503,0.742
2017-08-05,0.3333333333333333,0.342
2017-08-06,0.3443333333333333,0.37966666666666665
2017-08-07,0.5936666666666667,0.889
2017-08-08,0.6566666666666666,0.95
2017-08-09,0.6383333333333333,0.928
2017-08-10,0.6133333333333333,0.8653333333333333
2017-08-11,0.5476666666666666,0.7996666666666666
2017-08-12,0.362,0.373
2017-08-13,0.33,0.7593333333333333
2017-08-14,0.6046666666666667,0.8696666666666667
2017-08-15,0.6853333333333333,0.953
2017-08-16,0.7003333333333334,0.9696666666666667
2017-08-17,0.6463333333333333,0.9253333333333333
2017-08-18,0.5223333333333333,0.792
2017-08-19,0.3406666666666667,0.38266666666666665
2017-08-20,0.29933333333333334,0.31333333333333335
2017-08-21,0.5076666666666667,0.7483333333333333
2017-08-22,0.6103333333333333,0.886
2017-08-23,0.619,0.9403333333333334
2017-08-24,0.6086666666666667,0.8356666666666667
2017-08-25,0.5326666666666666,0.8246666666666667
2017-08-26,0.3506666666666667,0.3963333333333333
2017-08-27,0.3506666666666667,0.35133333333333333
2017-08-28,0.5673333333333334,0.8893333333333333
2017-08-29,0.653,0.9446666666666667
2017-08-30,0.6153333333333333,0.912
2017-08-31,0.551,0.7516666666666667
2017-09-01,0.526,0.736
2017-09-02,0.353,0.36466666666666664
2017-09-03,0.316,0.31033333333333335
2017-09-04,0.363,0.344
2017-09-05,0.476,0.7073333333333334
2017-09-06,0.4876666666666667,0.7336666666666667
2017-09-07,0.5196666666666667,0.7733333333333333
2017-09-08,0.5026666666666667,0.7096666666666667
2017-09-09,0.256,0.2776666666666667
2017-09-10,0.3396666666666667,0.36566666666666664
2017-09-11,0.615,0.945
2017-09-12,0.653,0.951
2017-09-13,0.5933333333333334,0.925
2017-09-14,0.5936666666666667,0.89
2017-09-15,0.5733333333333334,0.7986666666666666
2017-09-16,0.3496666666666667,0.368
2017-09-17,0.16366666666666665,0.18066666666666667
2017-09-18,0.38466666666666666,0.619
2017-09-19,0.339,0.521
2017-09-20,0.4583333333333333,0.652
2017-09-21,0.459,0.6643333333333333
2017-09-22,0.5346666666666666,0.7453333333333333
2017-09-23,0.3606666666666667,0.375
2017-09-24,0.32566666666666666,0.3303333333333333
2017-09-25,0.45966666666666667,0.684
2017-09-26,0.6386666666666667,0.911
2017-09-27,0.656,0.93
2017-09-28,0.6963333333333334,0.9413333333333334
2017-09-29,0.41333333333333333,0.5766666666666667
2017-09-30,0.21466666666666667,0.21333333333333335
2017-10-01,0.231,0.22833333333333333
2017-10-02,0.517,0.7936666666666666
2017-10-03,0.5856666666666667,0.8866666666666667
2017-10-04,0.566,0.847
2017-10-05,0.5586666666666666,0.8323333333333334
2017-10-06,0.49,0.7013333333333334
2017-10-07,0.20566666666666666,0.21133333333333335
2017-10-08,0.23533333333333334,0.22766666666666666
2017-10-09,0.522,0.797
2017-10-10,0.44233333333333336,0.6636666666666666
2017-10-11,0.442,0.671
2017-10-12,0.356,0.548
2017-10-13,0.365,0.549
2017-10-14,0.205,0.25033333333333335
2017-10-15,0.2946666666666667,0.29233333333333333
2017-10-16,0.5236666666666666,0.7833333333333333
2017-10-17,0.368,0.5473333333333333
2017-10-18,0.30266666666666664,0.4643333333333333
2017-10-19,0.288,0.43433333333333335
2017-10-20,0.31433333333333335,0.4493333333333333
2017-10-21,0.07533333333333334,0.07533333333333334
2017-10-22,0.22266666666666668,0.20566666666666666
2017-10-23,0.5366666666666666,0.7766666666666666
2017-10-24,0.55,0.8336666666666667
2017-10-25,0.4493333333333333,0.6946666666666667
2017-10-26,0.4886666666666667,0.6943333333333334
2017-10-27,0.4746666666666667,0.6986666666666667
2017-10-28,0.302,0.30266666666666664
2017-10-29,0.202,0.204
2017-10-30,0.5173333333333333,0.7973333333333333
2017-10-31,0.515,0.773
2017-11-01,0.44366666666666665,0.6756666666666666
2017-11-02,0.369,0.5873333333333334
2017-11-03,0.271,0.3953333333333333
2017-11-04,0.13566666666666666,0.11933333333333333
2017-11-05,0.051333333333333335,0.05366666666666667
2017-11-06,0.421,0.653
2017-11-07,0.42933333333333334,0.66
2017-11-08,0.38066666666666665,0.579
2017-11-09,0.31166666666666665,0.46366666666666667
2017-11-10,0.32233333333333336,0.48033333333333333
2017-11-11,0.101,0.116
2017-11-12,0.10033333333333333,0.09266666666666666
2017-11-13,0.276,0.41633333333333333
2017-11-14,0.318,0.5093333333333333
2017-11-15,0.2916666666666667,0.44666666666666666
2017-11-16,0.32266666666666666,0.5286666666666666
2017-11-17,0.36233333333333334,0.558
2017-11-18,0.23633333333333334,0.257
2017-11-19,0.124,0.11066666666666666
2017-11-20,0.25666666666666665,0.406
2017-11-21,0.21366666666666667,0.35533333333333333
2017-11-22,0.266,0.37466666666666665
2017-11-23,0.056,0.06733333333333333
2017-11-24,0.142,0.14566666666666667
2017-11-25,0.14,0.146
2017-11-26,0.073,0.07433333333333333
2017-11-27,0.399,0.6336666666666667
2017-11-28,0.29033333333333333,0.4866666666666667
2017-11-29,0.422,0.6176666666666667
2017-11-30,0.28733333333333333,0.404
2017-12-01,0.29133333333333333,0.449
2017-12-02,0.06433333333333334,0.06333333333333334
2017-12-03,0.135,0.13066666666666665
2017-12-04,0.37833333333333335,0.5926666666666667
2017-12-05,0.4046666666666667,0.5783333333333334
2017-12-06,0.386,0.5813333333333334
2017-12-07,0.361,0.5356666666666666
2017-12-08,0.26666666666666666,0.4266666666666667
2017-12-09,0.128,0.142
2017-12-10,0.15166666666666667,0.14733333333333334
2017-12-11,0.2976666666666667,0.5056666666666667
2017-12-12,0.35033333333333333,0.5313333333333333
2017-12-13,0.356,0.5576666666666666
2017-12-14,0.344,0.5123333333333333
2017-12-15,0.26666666666666666,0.38066666666666665
2017-12-16,0.13533333333333333,0.13333333333333333
2017-12-17,0.082,0.07433333333333333
2017-12-18,0.22266666666666668,0.36666666666666664
2017-12-19,0.18333333333333332,0.279
2017-12-20,0.2806666666666667,0.43033333333333335
2017-12-21,0.239,0.3396666666666667
2017-12-22,0.16066666666666668,0.22566666666666665
2017-12-23,0.09733333333333333,0.098
2017-12-24,0.04466666666666667,0.038
2017-12-25,0.006666666666666667,0.009333333333333334
2017-12-26,0.07466666666666667,0.11
2017-12-27,0.13933333333333334,0.193
2017-12-28,0.137,0.187
2017-12-29,0.08566666666666667,0.11133333333333334
2017-12-30,0.11433333333333333,0.12733333333333333
2017-12-31,0.13033333333333333,0.11433333333333333
